,url,Marke,Model,Kilometerstand,Antrieb,Baujahr,Motorleistung,Preis,Sitzplätze,Türen,Hubraum,Außenfarbe
100,https://www.autoscout24.de/angebote/volkswagen-arteon-2-0-tsi-r-line-4m-virtual-leder-keyless-benzin-weiss-e84fb2c9-3cd5-40c6-b01f-ed2f1fa0aa09,Volkswagen, Arteon ,54400,Automatik,2020,200,32490.0,5,5,1984,Weiß
101,https://www.autoscout24.de/smyle/details/aa942f58-7133-4f7f-b877-d4830f2bd214,Volkswagen, T-Roc ,74997,Automatik,2019,110,19979.0,,,nan,
102,https://www.autoscout24.de/angebote/volkswagen-arteon-1-5-tsi-navi-led-alu-aps-lane-sitzhzg-klima-benzin-silber-a9fe3159-d671-44fb-a341-e25f7f59080a,Volkswagen, Arteon ,68800,Schaltgetriebe,km),110,21899.0,0,4,1498,Silber
103,https://www.autoscout24.de/angebote/volkswagen-t-roc-r-2-0-tsi-4m-dsg-acc-led-navi-pdc-sitzh-benzin-weiss-32d3d8b2-efe1-4da0-87ad-ab4d625c5b2e,Volkswagen, T-Roc ,16950,Automatik,2022,221,32440.0,5,4,1984,Weiß
104,https://www.autoscout24.de/angebote/volkswagen-golf-gti-performance-370ps-kw-pano-virtual-benzin-schwarz-031db112-cfaf-42ac-8fc0-d4f0c84d59f4,Volkswagen, Golf ,72300,Schaltgetriebe,2018,272,27900.0,5,5,1984,Schwarz
105,https://www.autoscout24.de/angebote/volkswagen-caddy-maxi-1-2-tsi-roncalli-7-sitzer-klima-benzin-schwarz-4b3d3b7b-0a66-4732-a682-bba23624245b,Volkswagen, Caddy ,190000,Schaltgetriebe,2011,77,8750.0,7,5,1197,Schwarz
106,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-0-tsi-join-acc-navi-app-connect-klima-benzin-blau-7da0c660-c130-485b-bb25-bcd9405464fb,Volkswagen, Golf ,83800,Schaltgetriebe,2018,85,13899.0,5,5,9990,Blau
107,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-comfortline-klima-navi-einparkhilfe-benzin-rot-8c630ce6-1ed3-49f7-8ca7-6592b2e1b363,Volkswagen, Polo ,40723,Schaltgetriebe,2020,59,13500.0,5,4,9990,Rot
108,https://www.autoscout24.de/angebote/volkswagen-t-cross-style-1-6-tdi-autom-led-acc-rfk-shz-pdc-navi-shz-s-diesel-grau-347f77d6-e47d-4cee-9792-835a78f9c0f8,Volkswagen, T-Cross ,92700,Automatik,2020,70,18950.0,5,5,1598,Grau
109,https://www.autoscout24.de/angebote/volkswagen-up-gti-benzin-rot-0ab36b2e-3392-4e52-a7a3-b4435f091125,Volkswagen, up! ,49450,Schaltgetriebe,2019,85,13900.0,4,5,9990,Rot
